ID;English;Chinese Simplified;Chinese Traditional;Czech;Danish;German;Greek;Finnish;French;Iloko;Indonesian;Italian;Japanese;Korean;Netherlands;Norwege;Polish;Portugese;Spanish;Swedish;Tagalog
1200000391;Artemis;阿耳忒弥斯;阿耳忒彌斯;ARTEMIS;ARTEMIS;Artemis;ΑΡΤΕΜΙΣ;Artemis;Artémis;ARTEMIS;ARTEMIS;Artemide;アルテミス;아르테미스;ARTEMIS;ARTEMIS;ARTEMIDA;Ártemis;ÁRTEMIS;ARTEMIS;ARTEMIS
1200000402;Ascension;升天;升天;NANEBEVSTOUPENÍ;HIMMELFART;Himmelfahrt;ΑΝΑΛΗΨΗ;Taivaaseennouseminen;Ascension;IYUULI;KENAIKAN;Ascensione;昇天;승천;HEMELVAART;KRISTI HIMMELFART;WNIEBOWSTĄPIENIE;Ascensão;ASCENSIÓN;JESU HIMMELSFÄRD;PAG-AKYAT SA LANGIT
1200000406;Ash;白蜡树;白蠟樹;JASAN;ASK;Esche;ΜΕΛΙΑ;Saarni;Frêne;PRESNO;AS, POHON;Frassino;とねりこ;물푸레나무;ES;ASK;JESION;Freixo;FRESNO;ASK;FRESNO
1200000429;Ashtoreth;亚斯他禄;亞斯他祿;AŠTORET;ASTARTE;Aschtoret;ΑΣΤΟΡΕΘ;Astoret;Ashtoreth;ASTORET;ASTORET;Astoret;アシュトレテ;아스도렛;ASTORETH;ASJTORET;ASZTARTE;Astorete;ASTORET;ASHTORET;ASTORET
1200000430;Ashurbanipal;亚述巴尼拔;亞述巴尼拔;AŠŠURBANIPAL;ASSURBANIPAL;Assurbanipal;ΑΣΣΟΥΡΜΠΑΝΙΠΑΛ;Assurbanipal;Assourbanipal;ASURBANIPAL;ASYURBANIPAL;Assurbanipal;アシュルバニパル;아슈르바니팔;ASSURBANIPAL;ASSURBANIPAL;ASURBANIPAL;Assurbanipal;ASURBANIPAL;ASSURBANIPAL;ASHURBANIPAL
1200000433;Asia;亚细亚;亞細亞;ASIE;ASIEN;Asien;ΑΣΙΑ;Aasia;Asie;ASIA;ASIA;Asia;アジア;아시아;ASIA;ASIA;AZJA;Ásia;ASIA;ASIA;ASIA
1200000436;Asp;;;;;Natter;ΑΣΠΙΔΑ, 2;Aspiskäärme;Aspic;ASPID;ULAR KECIL YANG BERBISA;Aspide;毒へび;독뱀;;;;Áspide;ÁSPID;;ASPID
1200000440;Ass;驴;驢;OSEL;ÆSEL;Esel;ΓΑΪΔΟΥΡΙ;Aasi;Âne;ASNO;KELEDAI;Asino;ろば;나귀;EZEL;ESEL;OSIOŁ;Jumento;ASNO;ÅSNA;ASNO
1200000441;Assembly;集会，会众;集會，會衆;SHROMÁŽDĚNÍ;FORSAMLING;Gemeinde, Versammlung;ΣΥΝΑΞΗ;Kokous;Assemblée;GIMONG, ASAMBLEA;HIMPUNAN;Assemblea;集会;회, 모임, 무리;VERGADERING;FORSAMLING, SAMLING;ZGROMADZENIE;Assembléia;ASAMBLEA;MENIGHET, FÖRSAMLAD SKARA;KAPULUNGAN
1200000445;Association;交往;交往;SPOLEČENSTVÍ;SELSKAB;Gesellschaft, Umgang;ΣΥΝΑΝΑΣΤΡΟΦΗ;Seura;Compagnies;TIMPUYOG;PERGAULAN;Compagnie, Associazione;交わり，仲間;교제, 연합;OMGANG;OMGANG;TOWARZYSTWO;Associação;COMPAÑÍAS;UMGÄNGE;KASAMA
1200000447;Assyria;亚述;亞述;ASÝRIE;ASSYRIEN;Assyrien;ΑΣΣΥΡΙΑ;Assyria;Assyrie;ASIRIA;ASIRIA;Assiria;アッシリア;아시리아;ASSYRIË;ASSYRIA;ASYRIA;Assíria;ASIRIA;ASSYRIEN;ASIRYA
1200000459;Athens;雅典;雅典;ATÉNY;ATHEN;Athen;ΑΘΗΝΑ;Ateena;Athènes;ATENAS;ATHENA;Atene;アテネ;아테네;ATHENE;ATEN;ATENY;Atenas;ATENAS;ATHEN;ATENAS
1200000461;Atonement;赎罪;贖罪;SMÍŘENÍ;SONING;Sühne;ΕΞΙΛΕΩΣΗ;Sovitus;Propitiation;PANANGABBONG;PENDAMAIAN;Espiazione;贖罪;속죄;VERZOENING;SONING;PRZEBŁAGANIE;Expiação;EXPIACIÓN;FÖRSONING;PAGBABAYAD-SALA
1200000468;Augustus;奥古斯都;奧古斯都;AUGUSTUS;AUGUSTUS;Augustus;ΑΥΓΟΥΣΤΟΣ;Augustus;Auguste;AUGUSTO;AGUSTUS;Augusto;アウグスツス;아우구스투스;AUGUSTUS;AUGUSTUS;AUGUST;Augusto;AUGUSTO;AUGUSTUS;AUGUSTO
1200000470;Aunt;叔母伯母;叔母伯母;TETA;TANTE;Tante;ΘΕΙΑ;Täti;Tante;IKIT;BIBI;;おば;고모, 이모, 숙모;TANTE;TANTE;CIOTKA;Tia;;FASTER, MOSTER;TIYA
1200000471;Authorities;权柄;權柄;AUTORITY;MYNDIGHEDER;;ΕΞΟΥΣΙΕΣ;;;AUTORIDAD;;;権威，権威者;권위, 권위자;AUTORITEITEN;MYNDIGHETER;;Autoridades;;MYNDIGHETER;AWTORIDAD
1200000479;Awe;敬畏;敬畏;POSVÁTNÁ ÚCTA;ÆREFRYGT;Ehrfurcht;ΔΕΟΣ;;Redouter;PANAGAMAK;HORMAT DAN TAKUT;;畏敬;외경심;ONTZAG;ÆREFRYKT;;Espanto reverente;;;SINDAK
1200000480;Ax;斧头;斧頭;SEKYRA;ØKSE;Axt, Beil;ΤΣΕΚΟΥΡΙ, ΠΕΛΕΚΥΣ;Kirves;Hache;WASAY;KAPAK;Scure;斧;도끼;BIJL;ØKS;SIEKIERA, TOPÓR;Machado;HACHA;YXA;PALAKOL
1200000505;Baal;巴力;巴力;BAAL;BA’AL;Baal;ΒΑΑΛ;Baal;Baal;BAAL;BAAL;Baal;バアル;바알;BAÄL;BA’AL;BAAL;Baal;BAAL;BAAL;BAAL
1200000529;Babel;巴别;巴别;BÁBEL;BABEL;Babel;ΒΑΒΕΛ;Babel;Babel;BABEL;BABEL;Babele;バベル;바벨;BABEL;BABEL;BABEL;Babel;BABEL;BABEL;BABEL
1200000530;Babylon;巴比伦;巴比倫;BABYLÓN;BABYLON;Babylon;ΒΑΒΥΛΩΝΑ;Babylon;Babylone;BABILONIA;BABILON;Babilonia;バビロン;바빌론;BABYLON;BABYLON;BABILON;Babilônia;BABILONIA;BABYLON;BABILONYA
1200000534;Bag;袋子;袋子;VAK;POSE, SÆK;Beutel, Sack;ΣΑΚΟΣ, ΣΑΚΙ;Pussi;Sac;SUPOT;KANTONG;Borsa;袋;자루;BUIDEL, ZAK;SEKK, SKREPPE, POSE;WOREK, WÓR;Saca;BOLSA;SÄCK, PÅSE, PUNG;SUPOT
1200000535;Baggage;行李;行李;;;;;;;;;;;짐 꾸러미;LEGERTROS;;;;BAGAJE;;BAGAHE
1200000536;Bagpipe;风笛;風笛;DUDY;SÆKKEPIBE;Dudelsack;ΓΚΑΪΝΤΑ;Säkkipilli;Cornemuse;GAITA;SERULING BERKANTONG;Zampogna;バグパイプ;백파이프;DOEDELZAK;SEKKEPIPE;DUDY;Gaita de foles;GAITA;SÄCKPIPA;GAITA
1200000547;Baldness;秃头;禿頭;LYSINA;SKALDETHED;Kahlheit;ΦΑΛΑΚΡΑ;Kaljuus;Calvitie;PANAGKALBO;BOTAK, KEBOTAKAN;Calvizie;はげ;대머리;KAALHEID;SKALLETHET;ŁYSINA;Calvície;CALVICIE;SKALLIGHET;PAGKAKALBO
1200000551;Ban;拨出来当灭的;撥出來當滅的;KLATBA;BAND;Bann;ΑΝΑΘΕΜΑ;Kielto, kieltorajoitus;Interdit;PANANGIPARIT, PANNAKAIPARIT;;Interdizione;禁令，没収処分;금령;BAN;BANN, BANNLYST;KLĄTWA;Proscrição;PROSCRIPCIÓN;BANN, BANNLYSNING;PAGBABAWAL
1200000552;Bangle;;;KOTNÍKOVÝ KROUŽEK;;Fußspangen;;;;PULSERAS TI SAKA;GELANG KERONCONG;Catenine da caviglia;くるぶし飾り;발목 고리;VOETRING;;BRZĘKADEŁKO;Manilhas;;FOTRING;PULSERAS SA PAA
1200000555;Baptism;浸礼;浸禮;KŘEST;DÅB;Taufe;ΒΑΦΤΙΣΜΑ;Kaste, I;Baptême;BAUTISMO;BAPTIS, PEMBAPTISAN;Battesimo;バプテスマ;침례;DOOP;DÅP;CHRZEST;Batismo;BAUTISMO;DOP;BAUTISMO
1200000560;Barbarian;非希腊人;非希臘人;BARBAR;BARBAR;Barbar;ΒΑΡΒΑΡΟΣ;Barbaari;Barbare;BARBARO;BARBAR, ORANG;Barbaro;バルバロイ;바르바로이;BARBAAR;BARBAR;BARBARZYŃCA;Bárbaro;BÁRBARO;BARBAR;BARBARO
1200000565;Barley;大麦;大麥;JEČMEN;BYG;Gerste;ΚΡΙΘΑΡΙ;Ohra;Orge;SEBADA;BARLI;Orzo;大麦;보리;GERST;BYGG;JĘCZMIEŃ;Cevada;CEBADA;KORN;SEBADA
1200000567;Barrenness;不育;不育;NEPLODNOST;UFRUGTBARHED;Unfruchtbarkeit;ΣΤΕΙΡΟΤΗΤΑ;Hedelmättömyys;Stérilité;KINALUPES;MANDUL, KEMANDULAN;Sterilità;うまずめ;불임;ONVRUCHTBAARHEID;UFRUKTBARHET;NIEPŁODNOŚĆ;Esterilidade;ESTERILIDAD;OFRUKTSAMHET;PAGKABAOG
1200000571;Baruch;巴录;巴錄;BARUK;BARUK;Baruch;ΒΑΡΟΥΧ;Baruk;Barouk;BARUC;BARUKH;Baruc;バルク;바룩;BARUCH;BARUK;BARUCH;Baruque;BARUC;BARUK;BARUC
1200000575;Basin;盆子;盆子;NÁDRŽ;SKÅL;Becken;ΛΕΚΑΝΗ;Allas;Bassin;PALANGGANA;BASKOM;Bacino, Catino;水盤;대야, 넓적한 그릇;BEKKEN;KAR;MISA;Bacia;FUENTE, VASIJA;KAR;HUGASAN
1200000576;Basket;篮子，箩筐;籃子，籮筐;KOŠ;KURV;Korb;ΚΑΛΑΘΙ;Kori;Corbeille, panier;LABBA;KERANJANG;Cesto;かご;광주리;MAND;KURV;KOSZ;Cesto;CESTA;KORG;BASKET
1200000577;Bat;蝙蝠;蝙蝠;NETOPÝR;FLAGERMUS;Fledermaus;ΝΥΧΤΕΡΙΔΑ;Lepakko;Chauve-souris;PANNIKI;KELELAWAR;Pipistrello;こうもり;박쥐;VLEERMUIS;FLAGGERMUS;NIETOPERZ;Morcego;MURCIÉLAGO;FLADDERMUS;PANIKI
1200000578;Bath;量桶;量桶;BAT;BAT;Bath;ΒΑΘ;Bat;Bath;BAT;BAT;Bat;バト;바트;BATH;BAT;BAT;Bato;BATO;BAT;BAT
1200000579;Bathing;洗，洗澡，沐浴;洗，洗澡，沐浴;KOUPEL;BAD, BADNING;Baden;ΛΟΥΤΡΟ, ΛΟΥΣΙΜΟ;Peseminen;Baigner (Se);PANAGDIGUS, PANAGBUGGO;BASUH;Bagnarsi, Bagno;水を浴びる;목욕;BADEN;BADING, VASKING;KĄPIEL;Banho;BAÑAR, BAÑARSE;BADNING, TVÄTTNING;PALILIGO, PAGHUHUGAS
1200000582;Battering Ram;撞城锤;撞城錘;BERAN (OBLÉHACÍ);STORMBUK;Sturmbock;ΠΟΛΙΟΡΚΗΤΙΚΟΣ ΚΡΙΟΣ;Muurinmurtaja;Bélier;ALIKAMEN A PANGRAKRAK;BALOK PENGGEMPUR;Ariete;破城づち;공성퇴;STORMRAM;STORMBUKK;TARAN;Aríete;ARIETE;MURBRÄCKA;PAMBUNDOL
1200000586;Beads;珠串;珠串;KORÁLKY;;;ΧΑΝΤΡΕΣ;Helmet;;BATBATEK;MANIK-MANIK;Grani;飾り玉;구슬꿰미;KRALEN;PERLEKJEDE;KORALIKI;Contas;CUENTAS;;ABALORYO, MGA
1200000589;Bear;熊;熊;MEDVĚD;BJØRN;Bär;ΑΡΚΟΥΔΑ;Karhu;Ours;OSO;BERUANG;Orso;熊;곰;BEER;BJØRN;NIEDŹWIEDŹ;Urso;OSO;BJÖRN;OSO
1200000590;Beard;胡须;鬍鬚;VOUS;SKÆG;Bart;ΓΕΝΕΙΑΔΑ;Parta;Barbe;BARBAS;JANGGUT;Barba;あごひげ;수염;BAARD;SKJEGG;BRODA;Barba;BARBA;SKÄGG;BALBAS
1200000592;Beating;责打;責打;BITÍ;PRYGL;Schlagen;ΞΥΛΟΔΑΡΜΟΣ;Piekseminen;Coups;PANANGBAUT;PUKUL, PEMUKULAN;Percosse;打ちたたく;매질, 채찍질;SLAAN;SLAG, SLÅ;CHŁOSTA;Espancamento;GOLPES;PRYGEL;PAGHAMPAS, PAMAMALO, PAMBUBUGBOG
1200000598;Bed;床;床;LŮŽKO;SENG;Bett;ΚΡΕΒΑΤΙ;Vuode;Lit;PAGIDDAAN;TEMPAT TIDUR;Letto;寝床，床;침대;BED;SENG;ŁOŻE;Cama;CAMA;SÄNG;HIGAAN
1200000602;Bee;蜜蜂;蜜蜂;VČELA;BI;Biene;ΜΕΛΙΣΣΑ;Mehiläinen;Abeille;UYOKAN;LEBAH;Ape;蜜ばち;벌;BIJ;BIE;PSZCZOŁA;Abelha;ABEJA;BI;BUBUYOG
1200000604;Beelzebub;别西卜;别西卜;BELZEBUB;BEELZEBUB;Beelzebub;ΒΕΕΛΖΕΒΟΥΛ;Beelsebub;Béelzéboub;BEELZEBUB;BEELZEBUL;Beelzebub;ベエルゼブブ;베엘세붑;BEËLZEBUB;BEELSEBUB;BEELZEBUB;Belzebu;BEELZEBUB;BEELSEBUB;BEELZEBUB
1200000618;Beheading;斩首;斬首;STĚTÍ;HALSHUGNING;Enthauptung;ΑΠΟΚΕΦΑΛΙΣΜΟΣ;Mestaus;Décapitation;PANANGPUTOL (ITI ULO);PANCUNG KEPALA;Decapitazione;打ち首，首を切る;목을 벰;ONTHOOFDING;HALSHOGGING;ŚCIĘCIE GŁOWY;Decapitação;DECAPITACIÓN;HALSHUGGNING;PAGPUGOT NG ULO
1200000619;Behemoth;河马;河馬;BEHEMOT;BEHEMOT;Behemoth;ΒΕΕΜΩΘ;Behemot;Behémoth;BEHEMOT;BEHEMOT;Beemot;ベヘモト;베헤못;BEHEMOTH;BEHEMOT;BEHEMOT;Beemote;BEHEMOT;BEHEMOT;BEHEMOT
1200000621;Bel;彼勒;彼勒;BEL;BEL;Bel;ΒΗΛ;Bel;Bel;BEL;BEL;Bel;ベル;벨;BEL (I);BEL;BEL;Bel;BEL;BEL;BEL
1200000625;Bell;铃铛;鈴鐺;ZVONEK;BJÆLDE;Glöckchen;ΚΟΥΔΟΥΝΙ;Tiuku, kulkunen;Clochette;KAMPANILIA;GIRING-GIRING;Campanello;鈴;종, 방울;BEL (II);BJELLE;DZWONECZEK;Campainha (sineta);CAMPANA;BJÄLLRA;KAMPANILYA
1200000626;Bellows;风箱;風箱;MĚCHY;BLÆSEBÆLG;Blasebalg;ΦΥΣΕΡΟ;Palkeet;Soufflet;YUBUYOBAN;PENGEMBUS;Mantice;ふいご;풀무;BLAASBALG;BLÅSEBELG;MIECH;Fole;FUELLE;BLÅSBÄLG;BULUSAN
1200000627;Belly;肚子;肚子;BŘICHO;BUG;Bauch;ΚΟΙΛΙΑ;Vatsa;Ventre;TIAN;PERUT;Ventre;腹;배, I;BUIK;MAGE, BUK;BRZUCH;Ventre;VIENTRE;BUK, MAGE;TIYAN
1200000628;Belshazzar;伯沙撒;伯沙撒;BELŠACAR;BELSAZZAR;Belsazar;ΒΑΛΤΑΣΑΡ;Belsassar;Belshatsar;BELSAZAR;BELSYAZAR;Baldassarre;ベルシャザル;벨사살;BELSAZAR;BELSASAR;BELSZACCAR;Belsazar;BELSASAR;BELSASSAR;BELSASAR
1200000629;Belt;;;OPASEK;BÆLTE;;;;;SINTURON;SABUK;Cintura;帯;띠;;;PAS;;CINTO;BÄLTE;SINTURON
1200000631;Ben;本;本;BEN;BEN I;Ben;ΒΕΝ;Ben;Ben;BEN;BEN;Ben;ベン;벤;BEN;BEN,;BEN;Ben;BEN;BEN (1);BEN
1200000640;Benjamin;便雅悯;便雅憫;BENJAMÍN;BENJAMIN;Benjamin;ΒΕΝΙΑΜΙΝ;Benjamin;Benjamin;BENJAMIN;BENYAMIN;Beniamino;ベニヤミン;베냐민;BENJAMIN;BENJAMIN;BENIAMIN;Benjamim;BENJAMÍN;BENJAMIN;BENJAMIN
1200000660;Beryl;绿柱石;綠柱石;BERYL;BERYL;Beryll;ΒΗΡΥΛΛΟΣ;Berylli;Béryl;BERILO;BERIL;Berillo;緑柱石;녹주석;BERIL;BERYLL;BERYL;Berilo;BERILO;BERYLL;BERILO
1200000664;Bestiality;人兽交;人獸交;SODOMIE;SODOMI;Sodomie;ΚΤΗΝΟΒΑΣΙΑ;Eläimeen sekaantuminen;Bestialité;BESTIALIDAD;BESTIALITAS;Bestialità;獣姦;수간;BESTIALITEIT;BESTIALISME;SODOMIA;Bestialidade;BESTIALIDAD;TIDELAG;BESTIYALIDAD
1200000682;Bethel;伯特利;伯特利;BETEL;BETEL;Bethel;ΒΑΙΘΗΛ;Betel;Béthel;BETHEL;BETEL;Betel;ベテル;베델;BETHEL;BETEL;BETEL;Betel;BETEL;BETEL;BETHEL
1200000694;Bethlehem;伯利恒;伯利恆;BETLÉM;BETLEHEM;Bethlehem;ΒΗΘΛΕΕΜ;Betlehem;Bethléhem;BETLEHEM;BETLEHEM;Betleem;ベツレヘム;베들레헴;BETHLEHEM;BETLEHEM;BETLEJEM;Belém;BELÉN;BETLEHEM;BETLEHEM
1200000724;Bible;圣经;聖經;BIBLE;BIBELEN;Bibel;ΑΓΙΑ ΓΡΑΦΗ;Raamattu;Bible;BIBLIA;ALKITAB;Bibbia;聖書;성서;BIJBEL;BIBELEN;BIBLIA;Bíblia;BIBLIA;BIBELN;BIBLIYA
1200000730;Big Tree;大树;大樹;VELKÝ STROM;STORT TRÆ;Großer Baum;ΜΕΓΑΛΟ ΔΕΝΤΡΟ;Suuri puu;Grand arbre;DAKKEL A KAYO;POHON BESAR;Albero massiccio;大木;큰 나무;GROTE BOOM;STORT TRE;WIELKIE DRZEWO;Árvore grande;ÁRBOL GRANDE;STORT TRÄD;MALAKING PUNUNGKAHOY
1200000739;Billhook;钩刀;鈎刀;SEKÁČ;VÆRKTØJ;Schneidewerkzeug;ΓΑΜΨΟΣ ΚΟΠΤΗΡΑΣ;Teräkalu;Serpe;KIMMAWIT A PANDARAS;SABIT PARUH;Roncola;かぎなた;갈고리 낫;SNIJWERKTUIG;SKJÆREVERKTØY;DŁUTO;Podão;PODÓN;SKÄRVERKTYG;DARAS
1200000748;Birth;出生;出生;NAROZENÍ;FØDSEL;Geburt, gebären;ΓΕΝΝΗΣΗ;Syntymä, synnytys;Naissance;PANAGANAK, PANAGIPASNGAY;LAHIR, KELAHIRAN;Generare, Partorire;誕生;출산;GEBOORTE;FØDSEL;RODZENIE DZIECI;Nascimento;NACIMIENTO;FÖDELSE;KAPANGANAKAN
1200000749;Birthday;生日;生日;NAROZENINY;FØDSELSDAG;Geburtstag;ΓΕΝΕΘΛΙΑ;Syntymäpäivä;Anniversaire de naissance;KASANGAY;HARI LAHIR;Compleanno;誕生日;생일;VERJAARDAG;FØDSELSDAG;URODZINY;Aniversário natalício;CUMPLEAÑOS;FÖDELSEDAG;KAARAWAN
1200000750;Birthright;长子权;長子權;PRVOROZENECKÉ PRÁVO;FØRSTEFØDSELSRET;Erstgeburtsrecht;ΠΡΩΤΟΤΟΚΙΑ;Esikoisoikeus;Droit d’aînesse;KALINTEGAN ITI PANNAKAYANAK;HAK KELAHIRAN;Primogenitura;長子の権;맏아들의 권리;EERSTGEBOORTERECHT;FØRSTEFØDSELSRETT;PIERWORODZTWA, PRAWO;Primogenitura, Direito de;PRIMOGENITURA;FÖRSTFÖDSLORÄTT;PAGKAPANGANAY
1200000754;Bithynia;庇推尼;庇推尼;BITHÝNIE;BITYNIEN;Bithynien;ΒΙΘΥΝΙΑ;Bithynia;Bithynie;BITINIA;BITINIA;Bitinia;ビチニア;비티니아;BITHYNIË;BITYNIA;BITYNIA;Bitínia;BITINIA;BITHYNIEN;BITINIA
1200000762;Bitumen;沥青;瀝青;ŽIVICE;ASFALT;Asphalt;ΑΣΦΑΛΤΟΣ;Bitumi;Bitume;BITUMEN;ASPAL;Bitume;瀝青;역청;ASFALT;ASFALT;ASFALT;Betume;BETÚN;ASFALT;BITUMEN
1200000765;Black;黑色;黑色;ČERNÁ;SORT;Schwarz;ΜΑΥΡΟ;Musta;Noir;NANGISIT;HITAM;Nero;黒;검은색;ZWART;SVART;CZARNY KOLOR;Preto;NEGRO;SVART;ITIM
1200000768;Blamelessness;无可指责;無可指責;BEZÚHONNOST;;Untadeligkeit;ΑΜΕΜΠΤΟΣ;Moitteettomuus;;KINAAWAN PAKABABALAWAN;TIDAK BERCELA;Irriprovevole;とがめのないこと;나무랄 데 없음;ONBERISPELIJKHEID;UKLANDERLIGHET;NIENAGANNOŚĆ;Inculpe;EXENTO DE CULPA;OKLANDERLIGHET;KAWALANG-KAPINTASAN
1200000769;Blasphemy;亵渎;褻瀆;ROUHÁNÍ;GUDSBESPOTTELSE;Lästerung;ΒΛΑΣΦΗΜΙΑ;Rienaus;Blasphème;TABBAAW;HUJAH;Bestemmia;冒とく;신성모독, 모독;LASTERING;BESPOTTELSE;BLUŹNIERSTWO;Blasfêmia;BLASFEMIA;HÄDELSE;PAMUMUSONG
1200000771;Blemish;瑕疵;瑕疵;VADA;LEGEMSFEJL;Makel;ΨΕΓΑΔΙ;Vika;Défaut, tache, tare;PAKAPILAWAN;CACAT;Macchia;きず;흠;GEBREK;LYTE;SKAZA, WADA;Mácula;TACHA;LYTE;DUNGIS
1200000772;Blessing;赐福，称颂，祝福;賜福，稱頌，祝福;POŽEHNÁNÍ;VELSIGNELSE;Segen, segnen;ΕΥΛΟΓΙΑ;Siunaaminen, siunaus;Bénédiction;PANANGBENDISION, PANANGBENDITO;BERKAT, MEMBERKATI;Benedire, Benedizione;祝福する，ほめたたえる;축복, 찬송;ZEGEN, ZEGENEN;VELSIGNELSE;BŁOGOSŁAWIEŃSTWO;Bênção;BENDICIÓN;VÄLSIGNA, VÄLSIGNELSE;PAGPAPALA
1200000773;Blindness;盲，瞎眼;盲，瞎眼;SLEPOTA;BLINDHED;Blindheit;ΤΥΦΛΩΣΗ;Sokeus;Cécité;KINABULSEK;BUTA, KEBUTAAN;Cecità;盲目;눈멀다;BLINDHEID;BLINDHET;ŚLEPOTA;Cegueira;CEGUERA;BLINDHET;PAGKABULAG
1200000774;Blood;血;血;KREV;BLOD;Blut;ΑΙΜΑ;Veri;Sang;DARA;DARAH;Sangue;血;피;BLOED;BLOD;KREW;Sangue;SANGRE;BLOD;DUGO
1200000775;Bloodguilt;血债;血債;VINA KRVE;BLODSKYLD;Blutschuld;ΕΝΟΧΗ ΑΙΜΑΤΟΣ;Verivelka;Sang versé;PANAGBASOL ITI DARA;UTANG DARAH;Colpa di sangue;血の罪;유혈죄;BLOEDSCHULD;BLODSKYLD;WINA KRWI;Culpa de sangue;CULPA DE SANGRE;BLODSKULD;PAGKAKASALA SA DUGO
1200000776;Blue;蓝色;藍色;MODRÁ;BLÅ;Blau;ΜΠΛΕ;Sininen;Bleu;ASUL;BIRU;Blu;青;청색;BLAUW;BLÅTT;NIEBIESKI KOLOR;Azul;AZUL;BLÅTT;ASUL
1200000778;Boar;野猪;野豬;KANEC;VILDSVIN;Eber II;ΑΓΡΙΟΧΟΙΡΟΣ;Metsäkarju;Sanglier;ALINGO;BABI HUTAN;Cinghiale;いのしし;멧돼지;EVERZWIJN;VILLSVIN;DZIK;Javali;JABALÍ;VILDSVIN;BABOY-RAMO
1200000783;Body;身体;身體;TĚLO;LEGEME;Körper, Leib;ΣΩΜΑ;Ruumis;Corps;BAGI;TUBUH;Corpo;体;몸;LICHAAM;LEGEME, KROPP;CIAŁO;Corpo;CUERPO;KROPP;KATAWAN
1200000784;Bodyguard;侍卫;侍衛;TĚLESNÁ STRÁŽ;LIVVAGT;Leibwache;ΣΩΜΑΤΟΦΥΛΑΚΑΣ;Henkivartiosto;;PARA-GUARDIA;PENGAWAL;;護衛，護衛兵;경호대;LIJFWACHT;LIVVAKT;STRAŻ PRZYBOCZNA;Guarda pessoal;GUARDIA DE CORPS;LIVVAKT;TAGAPAGBANTAY
1200000786;Boil;毒疮;毒瘡;BOLÁK;BYLD;Beule;ΜΕΓΑΛΟ ΣΠΥΡΙ;Paise;Furoncle;BUSALI;BISUL;Foruncolo;はれ物;종기;;BYLL;WRZÓD;Furúnculo;DIVIESO;BÖLD;BUKOL
1200000787;Bond;束缚犯人的器具;束縛犯人的器具;POUTO;LÆNKER, BÅND;Bande, Fesseln;ΔΕΣΜΟΣ, ΔΕΣΜΑ;Side, kahle;Lien;PARAUT;BELENGGU;Legame;なわめ，きずな;결박, 띠;BANDEN, BOEIEN;BÅND, LENKE;WIĘZY;Cadeias (laços, vínculo);LIGADURA;;GAPOS, BUKLOD, BIGKIS
1200000788;Bones;骨头，骸骨;骨頭，骸骨;KOSTI;KNOGLER, BEN;Knochen, Gebein;ΚΟΚΑΛΑ, ΟΣΤΑ;Luut;Os, ossement(s);TULANG;TULANG;Ossa;骨;뼈;BEENDEREN, GEBEENTE;BEN, KNOKLER;KOŚCI;Ossos;HUESOS;BEN (3);BUTO
1200000789;Book;书;書;KNIHA;BOG;Buch;ΒΙΒΛΙΟ;Kirja;Livre, II;LIBRO;BUKU;Libro;書，書物，本;책;BOEK;BOK;KSIĄŻKA, KSIĘGA;Livro;LIBRO;BOK;AKLAT
1200000790;Booth;棚;棚;CHÝŠE;LØVHYTTE, HYTTE;Laubhütte, Hütte;;Lehtimaja, maja;Hutte;ABONG-ABONG;PONDOK;Capanna;仮小屋;초막;HUT;LØVHYTTE, HYTTE;SZAŁAS;Barraca;CABAÑA;LÖVHYDDA, HYDDA;KUBOL
1200000794;Bosom;胸怀;胸懷;;FAVN I;Busen;;Povi;Sein;BARUKONG;DADA;;懐;품;BOEZEM;BARM;ZANADRZE;Seio;SENO;FAMN (1);
1200000796;Bottle;瓶，袋;瓶，袋;LÁHEV, MĚCH;FLASKE;Schlauch;ΑΣΚΙ;Leili;;BOTELIA;KIRBAT;Otre;瓶，皮袋;부대;ZAK, LEREN;FLASKE;BUKŁAK;Recipiente;ODRE;SKINNLÄGEL;
1200000798;Boundary;疆界;疆界;HRANICE;GRÆNSE;Grenze;ΟΡΙΟ;Raja;Frontière;BEDDENG;BATAS;Confine, Linea di;境界，境界線;경계;GRENS;GRENSE;GRANICA;Termo;LÍMITE;GRÄNS;HANGGANAN
1200000800;Bow;弓;弓;LUK;BUE;Bogen;ΤΟΞΟ;Jousi;Arc;BAI;BUSUR;Arco;弓;활;BOOG;BUE;ŁUK;Arco;ARCO;BÅGE;BUSOG
1200000801;Bowels;;;ÚTROBY;;;ΕΝΤΕΡΑ;;Entrailles;;;Viscere;はらわた;;;;TRZEWIA;;;;
1200000803;Bowl;碗;碗;MISKA;;Schale;ΚΟΥΠΑ;Malja;Bol;MALUKONG;MANGKUK;Coppa;鉢;대접;SCHAAL;SKÅL;CZASZA;Tigela;TAZÓN;SKÅL;MANGKOK
1200000804;Bowman;射手;射手;LUKOSTŘELEC;;;;;;;;;弓を持つ者;궁수;;;;;;;MAMBUBUSOG
1200000805;Boy;男孩;男孩;CHLAPEC;DRENG;Knabe;ΑΓΟΡΙ;;Garçon;;;Ragazzo;少年;소년;JONGEN, KNAAP;GUTT;CHŁOPIEC;Rapaz;MUCHACHO;POJKE;BATANG LALAKI
